n_gt_030,n_gt_045,global_max_absCC
0,0,0.28949337180063944
0,0,0.27017124715415763
0,0,0.22025813875547665
2,0,0.31501751472056555
2,0,0.44320340619132215
3,1,0.7733911684335302
2,1,0.4564259197891819
2,0,0.31454773206580366
1,1,0.4505587809939093
0,0,0.2906554970704876
4,1,0.5348014763869205
0,0,0.1777242791099133
1,0,0.31141663666019925
0,0,0.22247795234243742
3,0,0.3626466100414737
2,0,0.339955873925013
0,0,0.20712841976527935
124,24,0.7165672021970937
1,0,0.33769186460012607
0,0,0.27143108523303566
0,0,0.2813545399275621
90,2,0.49043146360576984
0,0,0.20822601300055216
2,0,0.319178714032944
0,0,0.1487782204479887
1,0,0.3139943261310846
0,0,0.2449171262084716
69,2,0.5092096595989403
0,0,0.2921164563271781
0,0,0.28105593987777727
1,0,0.3478930667271426
0,0,0.1775890009918066
2,0,0.4126066900527812
1,1,0.5064081159548782
2,0,0.3040536768012992
0,0,0.23919006899714945
0,0,0.2913558584110103
0,0,0.26911770664791995
0,0,0.26450691716813923
0,0,0.24257353783562563
0,0,0.22836253821504165
0,0,0.2526416146233526
0,0,0.2205120455097885
0,0,0.22725471695861074
1,0,0.3929902993997969
1,0,0.3165069201035726
0,0,0.2781367397256494
0,0,0.17565069891196797
1,0,0.35877517183410196
0,0,0.19627590266773584
0,0,0.25432544957061215
0,0,0.23204128380643324
1,0,0.3496456645276309
1,0,0.3736493901688109
0,0,0.25687565908199206
2,0,0.3137300508633291
0,0,0.26107098943983664
9,1,0.6319423672396008
1,1,0.46597870442995576
0,0,0.2499803534350072
1,0,0.3534591109464732
1,0,0.4412592965615525
2,0,0.44030340199591006
0,0,0.2530185041084675
3,0,0.31526008897854163
0,0,0.2984370737844302
0,0,0.1981326566618936
0,0,0.2859013002890781
1,0,0.31325200457501473
1,0,0.338444202387265
0,0,0.2678009715592421
0,0,0.19646505476885665
0,0,0.15588953231782152
1,0,0.36119843193421886
0,0,0.2689783036997842
0,0,0.24171575776812543
0,0,0.29208045241151975
0,0,0.2634454129384937
0,0,0.24149193533702984
1,0,0.4251562456140024
0,0,0.21839028397537621
0,0,0.1868405513541863
0,0,0.19564403536445807
0,0,0.259463357862449
1,0,0.3154472250317759
0,0,0.17702433713830365
1,0,0.41361894706261193
2,1,0.6200242994492805
1,0,0.335078899519245
0,0,0.29343556781401725
0,0,0.2874198284491111
3,1,0.45255733013720567
0,0,0.2752233529197351
1,0,0.33477954300809315
0,0,0.19744781488523686
1,0,0.337032729215766
0,0,0.21760653151886963
79,3,0.8340154379074531
0,0,0.21880914263374643
0,0,0.21375441882382082
0,0,0.2810117465556024
1,0,0.3996133604115903
0,0,0.2563831543417193
4,0,0.4451402773140516
0,0,0.21627555467550866
0,0,0.20258946994431154
1,0,0.3469153810621043
4,0,0.3867771538810609
1,0,0.375980318027275
0,0,0.26363464617806104
1,0,0.34993452759344973
9,0,0.41703955406947724
0,0,0.20989022299679466
0,0,0.16253151548979128
0,0,0.2795951420269615
0,0,0.24330053742057461
0,0,0.2673325975065609
0,0,0.1834713735216665
0,0,0.19956601125722753
0,0,0.26985470263532413
1,0,0.44996516043185397
63,4,0.5425968843197945
66,7,0.6475906554570312
1,0,0.30378862154926217
2,0,0.3205246722617492
0,0,0.2853297972785465
0,0,0.22239105115504293
9,0,0.39907949404724113
1,0,0.3008350957027689
0,0,0.260380941069018
38,0,0.4235741914444921
0,0,0.18416005701271776
0,0,0.23901465994596008
0,0,0.19539064992520172
0,0,0.2271485931214532
0,0,0.2398917616589053
18,0,0.3848120615297455
0,0,0.28997073211805907
0,0,0.22580960792588664
0,0,0.17002360743993186
0,0,0.17926185429944183
0,0,0.22907452507449888
1,0,0.3107717212755592
0,0,0.22521473587257573
0,0,0.2078842271744543
0,0,0.2714637989513139
0,0,0.2820701039552848
2,0,0.4388840743629956
3,1,0.45605477908284947
1,0,0.3227718260711058
1,0,0.3064018250411851
1,1,0.6784656069249627
0,0,0.23931825276754423
0,0,0.24904583628319898
0,0,0.28551478310125095
2,2,0.75174342065194
0,0,0.19828969420812143
0,0,0.2834506812098045
0,0,0.23050141079693182
0,0,0.19520543004326255
17,2,0.5427015763997791
0,0,0.1702391885979074
0,0,0.18938293679359056
0,0,0.25132245373500534
0,0,0.2975402947350374
1,0,0.3779363784156179
0,0,0.16685662671671275
0,0,0.2407929518257195
29,2,0.5001170298954708
0,0,0.24520444687027032
1,0,0.32131779598154453
0,0,0.2123881183428902
0,0,0.19291502244248263
0,0,0.22590333164552406
0,0,0.1983967992820558
0,0,0.2933360783279707
6,0,0.3485405579435084
3,0,0.31602087953355606
0,0,0.2368445196261978
0,0,0.1853236397191609
0,0,0.17404862297774296
4,0,0.4102389068922711
1,0,0.3305548073363304
3,0,0.3771156578679529
0,0,0.23578424824736002
0,0,0.2697119417093706
1,0,0.36125296924173067
2,0,0.37309796814587814
0,0,0.28605257473074697
1,0,0.3579869960991518
5,0,0.3584835878116801
0,0,0.23249373447262564
1,0,0.3166586671190256
0,0,0.2956001173944642
7,0,0.4400576777145874
0,0,0.20173524145289398
0,0,0.18680020788144477
1,0,0.340452436329188
120,16,0.6545207342863633
0,0,0.17144750790012755
23,10,0.6730577962420925
0,0,0.24347850442676697
0,0,0.21774444865016787
0,0,0.2952393798585244
0,0,0.2684505557642038
2,0,0.3619190790254616
5,1,0.5187950835124181
7,1,0.5392748603617625
0,0,0.27751943065572754
0,0,0.2507815128597122
3,0,0.39706074550163434
0,0,0.2285338348784818
4,0,0.3374540150787606
0,0,0.22856889387145438
2,0,0.32377546358564
0,0,0.2121720102016082
0,0,0.2823259143993754
2,1,0.4517009511892493
3,0,0.4053735460855458
0,0,0.296016921664348
0,0,0.2558868920823547
0,0,0.2360186697641126
2,0,0.319458429847234
0,0,0.21108708563114323
3,0,0.3897109060612189
0,0,0.2450685376621772
16,5,0.7950928667011153
0,0,0.2573953405000268
5,1,0.47872342000386936
3,0,0.323654433494361
0,0,0.1937633936422673
2,0,0.3325419690722426
0,0,0.23520874393575333
0,0,0.2785961149723318
0,0,0.2902400157661636
1,0,0.3165400822793688
0,0,0.2606102647149799
2,0,0.39236482949488427
0,0,0.26758923574592725
0,0,0.2925240775103994
0,0,0.28429930679503196
0,0,0.2832552499973819
0,0,0.16495801478317934
10,2,0.5308085262322305
0,0,0.19324299199501663
0,0,0.15791735019893713
8,1,0.5640870564137158
0,0,0.26123414408124745
0,0,0.2907852243503505
0,0,0.2551564170909182
1,0,0.30095400409394274
0,0,0.252683080808297
2,0,0.3803346981771419
0,0,0.26632882947886555
0,0,0.2903997316625019
0,0,0.20572659638917337
0,0,0.2903846239570644
6,1,0.5244484921376499
11,0,0.37439270125785146
2,0,0.40742303834749843
2,0,0.3353176869985284
0,0,0.25246673173257833
0,0,0.23841269739467172
0,0,0.1886821782075767
0,0,0.2515151015757548
10,0,0.4370900288685685
1,1,0.4930381760668106
0,0,0.2925977359117429
0,0,0.2530892477075845
5,0,0.40864545873184943
1,0,0.3033836714979957
0,0,0.21619420967192315
1,0,0.30001246406880744
0,0,0.27547040629605957
0,0,0.2709799595864188
1,0,0.3759612069310905
1,0,0.3264704589770761
0,0,0.24511417932491067
0,0,0.21626398041298844
0,0,0.1755754481050721
0,0,0.21767526975550064
3,0,0.36634099606163967
0,0,0.28483562351973074
15,1,0.5705935115743487
0,0,0.16155621564827802
0,0,0.2866706836971173
2,0,0.3622234466644581
2,0,0.42949091253344485
1,0,0.41675997707887463
1,0,0.3140262336836635
0,0,0.17463722872391105
0,0,0.16925510703823404
2,0,0.310613138843402
0,0,0.24673374786520805
0,0,0.21491372463871858
2,0,0.32705681099424805
0,0,0.15715086034086895
0,0,0.2927609491488469
1,0,0.3540766401070483
0,0,0.1868221875149194
4,0,0.3505230451962267
0,0,0.26726898266596416
2,0,0.3325890337770545
0,0,0.2047111503624564
1,0,0.3557732947595173
8,1,0.45624115060475334
0,0,0.2217300236999521
0,0,0.22530701189212823
0,0,0.20169412444170567
3,0,0.31471561508609963
1,0,0.33178289381446713
0,0,0.17432159793869775
1,0,0.30625568885917476
2,0,0.37175263577510964
1,0,0.3580653985066464
2,0,0.38799346482504593
0,0,0.19783841073572975
1,0,0.3172318697980748
0,0,0.2544260291613773
0,0,0.20098069482515632
2,0,0.4152817497623031
2,1,0.5068359530471418
0,0,0.2374942225172643
0,0,0.24964684513573593
9,0,0.36491264250310296
67,3,0.537311642741442
0,0,0.18618140302824732
0,0,0.27124199319035625
0,0,0.2631746475315489
0,0,0.2376565868549967
0,0,0.2203769022079527
9,0,0.39707116164385675
8,1,0.4751952644615384
0,0,0.2940775399666419
2,0,0.32902642369184104
0,0,0.1964312029415125
0,0,0.2246942682745384
4,0,0.4383961615029053
0,0,0.229788038063654
1,1,0.7994546386840061
1,0,0.38148895481768474
0,0,0.2969732945596138
3,0,0.38423855874765367
1,0,0.32848331587522256
1,0,0.30753097104465615
1,0,0.3795447866866506
0,0,0.23517043657230985
7,0,0.4321301221750896
0,0,0.2324435700369147
0,0,0.1971126735556904
0,0,0.293503718834761
38,3,0.5192340037729921
0,0,0.16483445345735237
1,0,0.31073609588866097
0,0,0.2377231436755063
41,4,0.5487585837374538
0,0,0.19731494663353905
0,0,0.25556626034986374
3,0,0.43154577120755677
4,0,0.35503824946730267
0,0,0.16009447229473567
0,0,0.21244166707974876
0,0,0.24053182338478843
0,0,0.19831418726429179
7,1,0.454119733242903
0,0,0.22997166571937913
0,0,0.1910122998390477
0,0,0.292872059104658
0,0,0.2584789349854318
0,0,0.21493411462919393
0,0,0.19418268247186013
0,0,0.21960643508248326
0,0,0.29261046021516496
3,0,0.3361359542452277
0,0,0.21906237197466036
0,0,0.21885837491509602
0,0,0.26313643333811854
3,0,0.3092759441363053
2,2,0.49229598904339417
2,0,0.31098297034115413
0,0,0.17288671399241312
2,0,0.40692370124663835
4,0,0.4328666612501384
1,0,0.30670296625218346
0,0,0.20735842435986498
0,0,0.1823296829207353
1,0,0.4153168538991454
1,0,0.30568353766713724
0,0,0.23134521413374323
0,0,0.17307355106455038
0,0,0.2054985491303007
1,0,0.32766356607344077
0,0,0.1917647797212114
0,0,0.15234687532718208
0,0,0.2551938549227339
0,0,0.23768703569420968
1,1,0.45206064543862606
0,0,0.2702859534825933
0,0,0.20317479118880008
0,0,0.25203123827758533
0,0,0.16419328920425336
0,0,0.22795505700452628
0,0,0.18479547282054676
0,0,0.2805428590491314
0,0,0.2246449558068284
2,0,0.3372050229304855
3,0,0.3377581028313201
3,0,0.34203177878844415
0,0,0.19027351035123286
1,0,0.3364334709663036
0,0,0.23710435607386518
0,0,0.232994303155494
1,0,0.377337213277718
23,3,0.5532000006612473
0,0,0.29800380492817874
0,0,0.17433414977242628
1,0,0.3113885232741035
0,0,0.26181839377806027
1,0,0.38223515013655845
3,0,0.43097121629402085
3,1,0.6381512755222599
0,0,0.22524340267464085
0,0,0.27168722251228233
0,0,0.2981125487258021
126,67,0.727258256234262
70,0,0.37170279684382707
0,0,0.21246155256020482
2,0,0.3987222993886265
0,0,0.17588402506671863
0,0,0.22034582969062153
0,0,0.16842700783030454
4,0,0.4461768478665505
0,0,0.18482038670877654
0,0,0.19954590232750588
0,0,0.20796331875812307
0,0,0.29006152322017353
1,0,0.308296244817185
0,0,0.21108461570792447
3,0,0.40449275806910495
0,0,0.2656449467082984
1,1,0.6190876902576135
1,0,0.34232799606526415
0,0,0.2330391354724867
0,0,0.2737699755679902
0,0,0.2565672720384638
0,0,0.22992474114438383
6,2,0.4780957893379416
6,0,0.42869509362270336
0,0,0.25390956953129123
0,0,0.2901949002730296
4,0,0.39299185544539794
1,1,0.5279709913310211
0,0,0.15153521103253872
0,0,0.2905929673277144
0,0,0.2128097477112185
0,0,0.20754445510902084
1,0,0.3168205603151993
0,0,0.21672686947751021
8,1,0.5855255664287463
5,0,0.44861939197678274
0,0,0.21453109279818613
1,0,0.3166411073976863
0,0,0.25139657985017966
0,0,0.18431653553134134
0,0,0.2257058043249444
4,0,0.37320056274062124
0,0,0.25977891031323835
0,0,0.23355798093060248
0,0,0.22414344372192166
2,0,0.3524966085101279
4,0,0.4494073973852277
0,0,0.22746709656879646
0,0,0.17357714110645422
4,2,0.5089781271218263
1,0,0.34721879039658926
0,0,0.2433517119191529
0,0,0.19633694451372374
0,0,0.2892661983283755
0,0,0.21643575644234447
2,0,0.31230462124120956
0,0,0.24889505551812388
2,0,0.31901751784357146
0,0,0.2899669364720513
0,0,0.24078457331771763
0,0,0.1902098792258678
0,0,0.25333662713941524
0,0,0.292966255736322
1,0,0.31779371129605627
0,0,0.29832067690952035
0,0,0.2819283658338713
1,0,0.31580390287057525
97,21,0.7324847274526947
0,0,0.20747721559118093
1,0,0.4019305325423757
0,0,0.2303645454052685
1,0,0.3007121547222824
3,0,0.3862134115005347
0,0,0.279786697472245
0,0,0.27838876807477986
1,0,0.3523954008655805
0,0,0.20068842005564175
0,0,0.23616669546200356
0,0,0.22547576345625842
0,0,0.25151511266210785
2,0,0.34713405915168766
1,0,0.336979493270174
0,0,0.2856376228582616
2,0,0.37917095022524633
40,0,0.4039029714369444
0,0,0.20587350347106206
2,0,0.3527476148489499
0,0,0.23378909795045766
0,0,0.2668073128232767
0,0,0.28258499564538875
2,0,0.3098504266578401
0,0,0.21032496396640746
50,3,0.4952395814877751
12,3,0.5543027042525607
0,0,0.2615318714149459
1,1,0.5327933745592124
1,0,0.37117459324277907
0,0,0.20884478028682935
6,1,0.4892860388413057
2,0,0.3554374848605311
0,0,0.26192919151910427
0,0,0.27099966379916945
0,0,0.2981019889229696
0,0,0.21843920454301335
0,0,0.28172815783279215
0,0,0.296605008422857
0,0,0.16275999476301223
0,0,0.22138009978676385
0,0,0.21228877589848666
0,0,0.21929400915360261
0,0,0.29298149431247367
1,1,0.5001796681904193
0,0,0.21010198080120127
0,0,0.21632859054088907
5,4,0.8166986760687758
4,1,0.46982023383770083
0,0,0.27953200298393643
4,0,0.3973996898333103
4,0,0.3870090425387023
0,0,0.2612432056182826
0,0,0.2930056825886762
0,0,0.2296349943815528
0,0,0.2540996273192082
1,0,0.3075167139265515
49,5,0.5324587838480341
17,5,0.6608905750426575
0,0,0.22519420286682162
2,1,0.47641266689153017
0,0,0.26588409716890304
0,0,0.2209024486099471
0,0,0.1985135781782171
0,0,0.20219031551060118
0,0,0.1907269753389819
0,0,0.2511024894233668
0,0,0.27378988549452743
0,0,0.2321530006565317
0,0,0.24676785945153662
0,0,0.2032991754168946
0,0,0.21018427370206402
0,0,0.2135634158847974
0,0,0.19181105714474797
2,0,0.37648884141879624
0,0,0.22399969447195822
0,0,0.15242027052270646
2,0,0.3433150327416073
0,0,0.23307652136273682
0,0,0.2415630744151674
0,0,0.21491563287334747
6,2,0.8221945686661135
2,0,0.31230828589795
0,0,0.2506995334173667
0,0,0.24336940945908456
2,0,0.3143883711732201
0,0,0.23634834900007914
62,6,0.5890462233371787
0,0,0.18930827263972358
2,0,0.4288832859003881
0,0,0.23289808252071043
0,0,0.18640425584470433
0,0,0.24972990388520075
0,0,0.21590469675982024
0,0,0.23362962778214652
0,0,0.20422886223391967
0,0,0.2278571428602187
1,1,0.47639005090288583
4,0,0.34454467968289954
7,0,0.3698066803175428
0,0,0.20263796656853708
0,0,0.22101191341469922
0,0,0.2695551209518421
0,0,0.2219896565328877
0,0,0.24019909259664105
1,0,0.31540500555379203
1,0,0.3050364308580977
3,1,0.47285536981645027
0,0,0.29233787723046967
4,1,0.4966414627103875
0,0,0.2991377671785835
0,0,0.27310274068402596
0,0,0.2778234128510363
2,2,0.6113603579707173
2,0,0.3558944919817366
2,0,0.3143265261986439
1,1,0.775209201247458
0,0,0.27701866744997256
2,2,0.5551506527156265
1,1,0.4734062794921353
0,0,0.28479954057263507
1,0,0.3303987274743676
10,1,0.54710179860734
21,1,0.4711832794268702
2,2,0.6428834397222728
0,0,0.23235838819984334
115,18,0.7718074831685435
0,0,0.21358161619283136
0,0,0.26078789584774226
0,0,0.23409722624897095
1,0,0.344693760891788
1,0,0.35188013539827256
1,0,0.3811090436386668
1,0,0.3566262022814951
0,0,0.21562498212557188
0,0,0.2272947722645743
5,2,0.5980137936494606
0,0,0.16580285001078263
0,0,0.20033702446186868
0,0,0.17170722237192027
0,0,0.19117485432540196
0,0,0.16505065867031385
0,0,0.18609925372677683
0,0,0.24656481440994996
7,0,0.37963424664042317
0,0,0.2808361895083686
0,0,0.2781317158649067
62,1,0.503213649358007
0,0,0.2970064829476565
60,0,0.4390054886491545
0,0,0.1955810237030506
0,0,0.29389241824933743
0,0,0.25572645550670164
1,1,0.46097825711000523
0,0,0.2174216769984569
1,0,0.40830316415582874
0,0,0.28197555370795574
0,0,0.20827591403564674
0,0,0.24856310774718063
0,0,0.2506396921188614
2,0,0.3207555061803572
0,0,0.27255514891176674
0,0,0.18087995554479155
4,0,0.33957886672486487
5,1,0.5179765091773983
0,0,0.29828974821323495
0,0,0.21766806894791738
1,0,0.317943932308562
0,0,0.2407778047498699
0,0,0.2263510019651595
2,1,0.5349981442320507
0,0,0.18304633014234933
2,0,0.3066540321870093
0,0,0.17677455453880178
0,0,0.2392675889735658
0,0,0.15379641357111315
0,0,0.2439871417705497
0,0,0.23596493890543196
0,0,0.276075730780578
5,2,0.6087315684923498
6,1,0.5155148265909916
0,0,0.17643785433267717
0,0,0.2889211499914648
1,0,0.3329318252694116
0,0,0.27629370910078777
0,0,0.28803432107476745
1,1,0.5318555620912051
5,1,0.5550355167718823
0,0,0.2343177029286588
1,0,0.3235680862846384
1,1,0.4764916871647073
0,0,0.2680407821004649
0,0,0.20472220220806467
0,0,0.2394788241788064
0,0,0.26798568324421745
1,0,0.316022757134438
0,0,0.25992813171240886
2,1,0.45404499549038807
0,0,0.22634188680489958
85,18,0.6455622962710649
1,0,0.3682678409934763
0,0,0.2962530410090533
5,0,0.33488941499028596
0,0,0.20211552407485164
9,1,0.520707972161436
2,0,0.4092191288514164
0,0,0.24230213709891305
0,0,0.195999483862594
0,0,0.26946009970724893
0,0,0.25793868137183484
0,0,0.262886634346603
0,0,0.19047386587447257
1,0,0.3219241248397401
0,0,0.22950193260310234
1,0,0.36773384370052514
1,0,0.34958121755582816
0,0,0.2512677788925886
13,2,0.4978885130822236
1,0,0.36543123234541597
25,1,0.45517314219165733
0,0,0.18360269765494977
0,0,0.24720228201793615
0,0,0.18204214297615748
0,0,0.26990320000728035
0,0,0.23333076606799227
0,0,0.25298833618445427
2,0,0.30298005913361514
0,0,0.24354844271361428
6,0,0.43208391535585733
0,0,0.2674891258689521
0,0,0.18471896364045387
0,0,0.2619366082014229
1,0,0.35081300433563495
1,0,0.3924236950687682
0,0,0.18114743241301848
0,0,0.28331950595558186
1,0,0.30018213861263554
0,0,0.2327728302839463
0,0,0.2947190518589654
0,0,0.2408801392896828
0,0,0.24077867077639054
0,0,0.27206686704818817
0,0,0.2954377427859505
0,0,0.25915400184749954
0,0,0.1763524302271487
0,0,0.2147381641193738
0,0,0.2833494300410108
2,0,0.32082323515255856
26,7,0.89066084290266
0,0,0.25687161275716275
0,0,0.25487969946902733
0,0,0.18636929242051714
1,1,0.45363145042071373
1,0,0.3501914421276171
0,0,0.27093178068841733
1,0,0.30578505000073775
0,0,0.2510096619552671
16,4,0.640476700329917
0,0,0.23727716656207543
0,0,0.27252840842521464
0,0,0.2073830550155327
0,0,0.17289684358468396
0,0,0.26603154998268497
0,0,0.20561863046812737
42,15,0.8979096079424592
2,0,0.3381792007984731
7,1,0.5436543541693768
8,0,0.36926188430293494
0,0,0.22273817404633003
3,0,0.3473819934100758
0,0,0.19321993940022103
0,0,0.21849653748367415
0,0,0.1901804455632557
5,0,0.4174141593420075
7,1,0.5313889626794063
0,0,0.22659170217908614
1,0,0.33251729194030943
0,0,0.2848434183487911
0,0,0.21293404890740436
0,0,0.1840621699769172
6,2,0.478183633229245
0,0,0.20068132772921998
1,0,0.3375128148049535
0,0,0.28043526985940265
2,0,0.3301881065572677
0,0,0.21089320069219933
9,0,0.37864968462834353
0,0,0.24849959139500227
1,0,0.38373128076115515
14,0,0.3365835349257222
0,0,0.29227867892297965
0,0,0.2936294195837006
0,0,0.2517336468830244
0,0,0.27821974213491985
0,0,0.21088803009398116
2,0,0.3320553504873361
2,0,0.30355140432052014
0,0,0.21117260742984256
0,0,0.1964485347945173
1,0,0.33836754086069704
0,0,0.1911585805567202
1,1,0.5031888041039239
0,0,0.19279663824568338
0,0,0.2729293770240378
0,0,0.2875822036979486
2,0,0.42100107961265293
1,0,0.36710352388023604
0,0,0.19631501769063606
0,0,0.2216473115120924
0,0,0.18812620038990385
0,0,0.16925586222913336
0,0,0.21418028156607424
1,0,0.4063059159557551
0,0,0.23664198751005605
0,0,0.2748790348596531
0,0,0.19329243462140583
0,0,0.29036555474774195
0,0,0.2493570410992235
2,1,0.5164427779318869
1,0,0.32541921882033836
0,0,0.2450691648720665
1,0,0.3263039204795646
2,0,0.3451291717352336
0,0,0.21905220845722898
6,0,0.3856119701716551
1,0,0.35710237735253963
0,0,0.17454530820419767
0,0,0.2990642357563214
1,0,0.32934136806033143
0,0,0.26646145641154645
0,0,0.18318604995490154
0,0,0.21058780482297768
5,0,0.3957933755934519
0,0,0.22532059347375613
1,1,0.6699340448371297
0,0,0.2918449637012489
15,1,0.47309689089776225
0,0,0.20813698238992634
4,1,0.48542548632342064
19,7,0.6660527886164022
2,0,0.3113375914618375
4,0,0.36734278713033713
0,0,0.24321786353438385
0,0,0.20055508556195986
0,0,0.2485998665325715
0,0,0.2239140390801508
6,1,0.4542740298573303
0,0,0.1979014348590947
0,0,0.2169940239269987
0,0,0.21104654588405294
0,0,0.19721483045123353
0,0,0.2668500316088399
1,0,0.42844217650146654
0,0,0.27221094574804566
0,0,0.22794929010480103
2,0,0.3552371719756962
0,0,0.20393149871501243
7,1,0.4990036902658129
0,0,0.17743860642368323
0,0,0.20192159154811468
6,1,0.516694046406698
0,0,0.22430970649346313
1,0,0.353308921483328
0,0,0.19275200832360803
1,0,0.30812822957133407
17,0,0.39599432921385086
0,0,0.22726823942939786
3,0,0.36734863020511466
0,0,0.19047204789587224
0,0,0.19269240433631463
0,0,0.256990492342273
0,0,0.20769951172550852
0,0,0.20298659595060944
4,0,0.3388899228056925
0,0,0.2351808313473136
0,0,0.294485158345581
0,0,0.2304910608980014
0,0,0.2504255381753429
9,1,0.5843522754232519
0,0,0.276920235063268
0,0,0.2700621064773231
0,0,0.29909501069260475
7,1,0.5031077338401346
1,0,0.3928592475618747
90,15,0.6770620612086211
0,0,0.19457231499543962
0,0,0.21482731100082206
0,0,0.1972698005778227
1,0,0.32560227895170285
9,0,0.37750390489009356
4,1,0.45254508704510127
0,0,0.254259133980636
0,0,0.24316802377588262
71,6,0.6595319100569862
0,0,0.2173575713429206
1,0,0.3139845758567978
0,0,0.16950930889320504
2,0,0.35264931104844494
0,0,0.2970132050596292
0,0,0.19143373549724224
0,0,0.25907396091604207
4,0,0.36581102756841716
57,3,0.5338033698993949
0,0,0.20018126983767007
0,0,0.23454904507734617
2,0,0.3263488859305411
2,2,0.513130768099256
26,5,0.6171626819528694
0,0,0.19797204028577675
0,0,0.18922560710493713
0,0,0.21098666206902691
0,0,0.27994408692809025
0,0,0.20142347338806493
2,0,0.3280514700264132
0,0,0.2927822876372173
88,2,0.49641759385338713
3,0,0.3458846091716521
2,0,0.32322422097089115
0,0,0.18679918934090134
0,0,0.2403407188212296
0,0,0.28208720611298205
0,0,0.20337204396590006
1,0,0.3161639804445487
0,0,0.20031328018621203
0,0,0.18957754865773369
65,0,0.41917120921545953
0,0,0.19120438814520893
0,0,0.2955933748883999
0,0,0.22064471239563457
14,4,0.6166067576630425
2,0,0.36601955178363577
0,0,0.18520261966349483
0,0,0.2911537323376841
2,1,0.47909630421999794
0,0,0.2132713469338898
0,0,0.18818553984795625
2,0,0.313725130228222
0,0,0.2517988224103143
7,0,0.3888658816774179
1,0,0.3412070060816613
13,1,0.47445707572380214
0,0,0.17139853428997978
0,0,0.27235489875496965
0,0,0.253118480350384
0,0,0.2200970859160097
0,0,0.25210818287573644
0,0,0.2518420397484355
0,0,0.2832584193636395
0,0,0.23044102241225548
0,0,0.2384508653167039
0,0,0.2170747474739972
1,0,0.30475400661294966
22,2,0.5169195214380886
2,0,0.3458537930421246
9,1,0.4680480675038157
0,0,0.20800191064106102
0,0,0.27913652361942115
0,0,0.23846321016549824
0,0,0.2771956286214221
0,0,0.19401433953251018
0,0,0.2934543810006684
0,0,0.26778135476007453
6,2,0.7412992309899773
0,0,0.2636155706403272
0,0,0.2962868061416686
4,1,0.49613101205040666
0,0,0.20443791454933855
1,0,0.3467430456931146
0,0,0.22055640977194885
3,0,0.3195253800022322
0,0,0.21032087352304005
1,0,0.3346607753017429
3,2,0.6998579271705455
0,0,0.2925897264096027
0,0,0.2007770736261689
1,0,0.31258089318572446
0,0,0.16404924793106995
3,0,0.3249086053783393
1,0,0.31255633047327336
0,0,0.19202479870463665
1,0,0.3497066139657397
0,0,0.23266121091504333
0,0,0.22659876274752286
3,0,0.3291933387265459
0,0,0.29575411942069463
4,0,0.4269475560749834
18,0,0.4312892454442985
0,0,0.15816648867333868
58,1,0.4631833105343651
1,0,0.31862512863786124
0,0,0.20393851083574502
0,0,0.2878107881153653
7,1,0.4766313569809719
0,0,0.1955177110137441
0,0,0.2522719222804288
0,0,0.2693563389681351
0,0,0.29508677829363644
0,0,0.25780310899256864
0,0,0.23567955936699003
70,2,0.47992656166716136
0,0,0.2872183906736787
0,0,0.25096690008260963
0,0,0.17786857330671274
0,0,0.25374945475594035
2,0,0.34407139886885973
1,0,0.30145261331544004
0,0,0.2850047416859525
2,0,0.3316822114693191
0,0,0.2487873918916769
0,0,0.1949868663811862
3,0,0.34093591267991247
6,0,0.42961021835245244
8,1,0.5659577941527988
0,0,0.27680221872472793
1,0,0.39790500517000477
2,0,0.36904557687207507
0,0,0.17736237621857207
0,0,0.21619126751089746
0,0,0.18618237179172814
0,0,0.16865646499064046
0,0,0.2769559754544781
0,0,0.2843245421822269
2,1,0.5201547936183385
0,0,0.1543679683250357
8,1,0.5796966572083626
0,0,0.2657482724566882
0,0,0.2807264397798933
0,0,0.19423574517710301
2,0,0.34766517873759084
4,0,0.40485725678446516
0,0,0.17905383513293233
1,0,0.43291859157878776
0,0,0.298534193968208
0,0,0.20627140926515827
5,0,0.4063759101723739
0,0,0.22336601925475155
0,0,0.22948096386425987
0,0,0.21894466566277504
0,0,0.29185290893757576
0,0,0.23791778965241492
2,0,0.43650542693077776
0,0,0.21726073615124092
0,0,0.21886765750414686
0,0,0.26867811861095126
3,1,0.47376930703836434
0,0,0.18082902096776002
0,0,0.23853112298975815
1,0,0.3262822134346535
0,0,0.200642527570308
0,0,0.29831189442632866
0,0,0.2833862467297356
0,0,0.2806675663450331
0,0,0.21993406466447024
7,0,0.4264718677904006
0,0,0.29944666687223404
8,0,0.4487021809405922
0,0,0.26626657229521417
0,0,0.21315664698428188
6,0,0.38810666438914504
0,0,0.2850644069497027
3,1,0.46224306471267723
3,0,0.36022530348264203
0,0,0.2354346839570825
0,0,0.16606085334283818
3,0,0.421334122850606
1,0,0.33134813638951666
0,0,0.24323404984169505
0,0,0.17627691176760238
17,4,0.5779405577081743
0,0,0.2659923015381025
0,0,0.26889778952429455
3,0,0.3652100416499974
0,0,0.2674655891329479
1,0,0.34132394271190053
0,0,0.2261075014492033
5,0,0.3752443078568063
0,0,0.27359040379227834
3,2,0.7514933877142093
0,0,0.22501775712125535
0,0,0.25423799810455855
1,0,0.3261880114854823
0,0,0.28256783844875216
3,0,0.44040469538385885
3,1,0.5423690574609752
0,0,0.2389005013600194
0,0,0.25658174933347533
0,0,0.23614256208315418
0,0,0.29722359399991266
